ts,"t2s_sptrinvisning | powerlab/bornholm/nm/sec/has/t2s_sptrinvisning | 515933","t1s_reaktiveffekt | powerlab/bornholm/nm/sec/has/t1s_reaktiveffekt | 515941","t1s_spendingvl3 | powerlab/bornholm/nm/sec/has/t1s_spendingvl3 | 515914","t2s_frekvens | powerlab/bornholm/nm/sec/has/t2s_frekvens | 515926","bor_sokabelmw | powerlab/bornholm/nm/sec/enet/bor_sokabelmw | 516440","sok_mvbelastning | powerlab/bornholm/nm/sec/has/sok_mvbelastning | 515899","t1s_spendingvl1 | powerlab/bornholm/nm/sec/has/t1s_spendingvl1 | 515912","t2p_belastningil3 | powerlab/bornholm/nm/sec/has/t2p_belastningil3 | 515920","t2s_spendingvl1 | powerlab/bornholm/nm/sec/has/t2s_spendingvl1 | 515929","t1s_belastning | powerlab/bornholm/nm/sec/has/t1s_belastning | 515940","sok_mwbelastning | powerlab/bornholm/nm/sec/has/sok_mwbelastning | 515900","t1p_belastningil3 | powerlab/bornholm/nm/sec/has/t1p_belastningil3 | 515907","sok_belastning | powerlab/bornholm/nm/sec/has/sok_belastning | 515896","t2p_belastningil2 | powerlab/bornholm/nm/sec/has/t2p_belastningil2 | 515919","t2s_belastning | powerlab/bornholm/nm/sec/has/t2s_belastning | 515923","t2s_cosphi | powerlab/bornholm/nm/sec/has/t2s_cosphi | 515924","t2s_aktiveffekt | powerlab/bornholm/nm/sec/has/t2s_aktiveffekt | 515922","t1s_aktiveffekt | powerlab/bornholm/nm/sec/has/t1s_aktiveffekt | 515910","t1p_cosphitrf1 | powerlab/bornholm/nm/sec/has/t1p_cosphitrf1 | 515908","t1p_belastningil1 | powerlab/bornholm/nm/sec/has/t1p_belastningil1 | 515905","t1s_cosphi | powerlab/bornholm/nm/sec/has/t1s_cosphi | 515942","t2s_spendingvl2 | powerlab/bornholm/nm/sec/has/t2s_spendingvl2 | 515930","t2s_reaktiveffekt | powerlab/bornholm/nm/sec/has/t2s_reaktiveffekt | 515927","sok_60kvliniespend | powerlab/bornholm/nm/sec/has/sok_60kvliniespend | 515895","t2s_trp2pf | powerlab/bornholm/nm/sec/has/t2s_trp2pf | 516446","t1s_trp1pf | powerlab/bornholm/nm/sec/has/t1s_trp1pf | 516445","sok_mvarbelastning | powerlab/bornholm/nm/sec/has/sok_mvarbelastning | 515898","t1s_frekvens | powerlab/bornholm/nm/sec/has/t1s_frekvens | 515939","t2p_belastningil1 | powerlab/bornholm/nm/sec/has/t2p_belastningil1 | 515918","t1s_spendingvl2 | powerlab/bornholm/nm/sec/has/t1s_spendingvl2 | 515913","t1s_sptrinvisning | powerlab/bornholm/nm/sec/has/t1s_sptrinvisning | 515916","t1p_belastningil2 | powerlab/bornholm/nm/sec/has/t1p_belastningil2 | 515906","t2s_spendingvl3 | powerlab/bornholm/nm/sec/has/t2s_spendingvl3 | 515931","sok_spendingsvisningsy | powerlab/bornholm/nm/sec/has/sok_spendingsvisningsy | 515901"
"2022-03-08 10:46:20",,,,,,,,30.118106842041,,,,,,30.000915527344,,,3.2470970153809,,,,,6.1163115501404,,,,,,,29.942319869995,,,,,
"2022-03-08 10:46:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:46:35",,,,,,,,28.946195602417,6.0385046005249,,,,,28.711812973023,,,3.1090774536133,,,,,,,,0.49999997019768,0.49999997019768,,,28.536027908325,,,,,
"2022-03-08 10:46:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:46:50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6255073547363,,,
"2022-03-08 10:46:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:47:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:47:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:47:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:47:26",,,,,,,,,,,,,,,168.08131408691,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:47:30",,,,,,,,,,,,,,,168.08131408691,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:47:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6255073547363,,,
"2022-03-08 10:47:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:47:55",,,,,,,,,,,,,,,,,,,,,,,-0.17100524902344,,0.49999997019768,0.49999997019768,,,,,1.6186711788177,,,
"2022-03-08 10:48:01",,,,,,,,,,,,,,,175.11277770996,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:48:05",,,,,,,,,,,,,,,175.11277770996,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:48:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:48:21",,,,,,,,,,,,,,29.473556518555,,,,,,,,,,,,,,,29.473556518555,,,,,
"2022-03-08 10:48:25",,,,,,,,,,,,,,29.473556518555,,,,,,,,6.1230778694153,,,0.49999997019768,0.49999997019768,,,29.473556518555,,,,,
"2022-03-08 10:48:35",,,,,,,,29.649341583252,,,,,,,,,3.1821479797363,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:48:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:48:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:49:05",,,,50.011291503906,,,,,,,,,,29.356365203857,,,,,,,,,,,0.49999997019768,0.49999997019768,,,29.23917388916,,,,,
"2022-03-08 10:49:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:49:20",,,,,,,,,,,,,,30.879850387573,,,,,,,,,,,,,,,30.469680786133,,,,,
"2022-03-08 10:49:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:49:27",,,,,,,,,,,,,,,184.72242736816,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:49:30",,,,,,,,,,,,,,,184.72242736816,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:49:35",,,,,,,,30.352489471436,6.0452704429627,,,,,,,,3.2795791625977,,,,,,-0.11417388916016,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:49:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:49:47",,,,,,,,,,,,,,,176.75343322754,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:49:50",,,,,,,,,,,,,,30.235298156738,176.75343322754,,,,,,,,,,,,,,29.825128555298,,1.6255073547363,,6.2245650291443,
"2022-03-08 10:49:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:50:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:50:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:50:19",,,,,,,,29.883724212646,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:50:20",,,,,,,,29.883724212646,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:50:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:50:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6255073547363,,,
"2022-03-08 10:50:35",,,,,,,,,,,,,,,,,3.2389793395996,,,,,,-0.17100524902344,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:50:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:50:50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6084170341492,,,
"2022-03-08 10:50:51",,,,,,,,,,,,,,29.532150268555,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:50:55",,,,,,,,,,,,,,29.532150268555,,,,,,,,6.1332259178162,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:51:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:51:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.590745925903,,,,,
"2022-03-08 10:51:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:51:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:51:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6289254426956,,,
"2022-03-08 10:51:35",,,,,,,,,,,,,,,,,3.1983871459961,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:51:40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6084170341492,,,
"2022-03-08 10:51:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:51:49",,,,,,,,29.23917388916,,,,,,,,,,,,,,,,,,,,,28.82900428772,,,,,
"2022-03-08 10:51:50",,,,,,,,29.23917388916,,,,,,,,,,,,,,,-0.15476989746094,,,,,,28.82900428772,,,,,
"2022-03-08 10:51:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:52:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6255073547363,,,
"2022-03-08 10:52:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:52:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:52:20",,,,,,,,30.938444137573,,,,,,30.704061508179,,,3.3364105224609,,,,,,,,,,,,30.762659072876,,,,6.231330871582,
"2022-03-08 10:52:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:52:35",,,,,,,,30.059513092041,,,,,,29.707937240601,,,,,,,,,,,0.49999997019768,0.49999997019768,,,29.825128555298,,,,,
"2022-03-08 10:52:36",,,,,,,,,,,,,,,182.14424133301,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:52:40",,,,,,,,,,,,,,,182.14424133301,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:52:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6289254426956,,,
"2022-03-08 10:52:50",,,,,,,,,,,,,,,,,3.2795791625977,,,,,,,,,,,,,,,,,
"2022-03-08 10:52:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6084170341492,,,
"2022-03-08 10:53:04",,,,,,,,,,,,,,30.118106842041,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:53:05",,,,,,,,,,,,,,30.118106842041,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:53:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6186711788177,,,
"2022-03-08 10:53:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:53:16",,,,,,,,,,,,,,,173.70648193359,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:53:20",,,,,,,,,,,,,,29.23917388916,173.70648193359,,3.1577911376953,,,,,,,,,,,,,,,,,
"2022-03-08 10:53:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:53:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,29.766532897949,,,,,
"2022-03-08 10:53:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:53:50",,,,,,,,28.477432250977,,,,,,,,,,,,,,,-0.20348358154297,,,,,,28.184453964233,,,,,
"2022-03-08 10:53:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:54:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:54:07",,,,,,,,,,,,,,28.360240936279,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:54:10",,,,,,,,,,,,,,28.360240936279,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:54:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:54:21",,,,,,,,30.997041702271,,,,,,30.704061508179,,,,,,,,,-0.065460205078125,,,,,,30.938444137573,,,,,
"2022-03-08 10:54:25",,,,,,,,30.997041702271,,,,,,30.704061508179,,,,,,,,,-0.065460205078125,,0.49999997019768,0.49999997019768,,,30.938444137573,,,,,
"2022-03-08 10:54:29",,,,,,,,,,,,,,,178.86288452148,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:54:30",,,,,,,,,,,,,,,178.86288452148,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:54:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:54:36",,,,,,,,29.649341583252,,,,,,28.946195602417,,,,,,,,,-0.19536590576172,,,,,,29.532150268555,,,,,
"2022-03-08 10:54:40",,,,,,,,29.649341583252,,,,,,28.946195602417,,,3.1821479797363,,,,,,-0.19536590576172,,,,,,29.532150268555,,,,,
"2022-03-08 10:54:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:54:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:55:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:55:13",,,,,,,,,,,,,,,173.00332641602,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:55:15",,,,,,,,,,,,,,,173.00332641602,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:55:21",,,,,,,,29.063386917114,,,,,,,,,,,,,,,,,,,,,29.004791259766,,,,,
"2022-03-08 10:55:25",,,,,,,,29.063386917114,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,29.004791259766,,1.6118350028992,,,
"2022-03-08 10:55:35",,,,,,,,27.950071334839,,,,,,,,,3.027889251709,,,,,,,,0.49999997019768,0.49999997019768,,,27.774284362793,,,,,
"2022-03-08 10:55:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6255073547363,,,
"2022-03-08 10:55:47",,,,,,,,,,,,,,,165.97186279297,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:55:50",,,,,,,,,,,,,,,165.97186279297,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:55:51",,,,,,,,,,,,,,27.774284362793,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:55:55",,,,,,,,,,,,,,27.774284362793,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:56:05",,,,,,,,27.129734039307,,,,,,26.719566345215,,,2.9142189025879,,,,,,,,0.49999997019768,0.49999997019768,,,26.836755752564,,1.6084170341492,,,
"2022-03-08 10:56:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:56:20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6289254426956,,,
"2022-03-08 10:56:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:56:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6118350028992,,,
"2022-03-08 10:56:35",,,,,,,,,6.0520362854004,,,,,27.364116668701,,,,,,,,,-0.26031494140625,,0.49999997019768,0.49999997019768,,,27.481307983398,,,,,
"2022-03-08 10:56:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:56:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6289254426956,,,
"2022-03-08 10:57:04",,,,,,,,,,,,,,,162.92489624023,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:57:05",,,,,,,,,,,,,,,162.92489624023,,2.9385757446289,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6084170341492,,,
"2022-03-08 10:57:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:57:19",,,,,,,,27.481307983398,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:57:20",,,,,,,,27.481307983398,,,,,,,,,,,,,,,,,,,,,,,1.6289254426956,,,
"2022-03-08 10:57:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:57:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,27.188329696655,,1.6084170341492,,,
"2022-03-08 10:57:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:57:50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6289254426956,,,
"2022-03-08 10:57:51",,,,,,,,,,,,,,26.895351409912,,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:57:55",,,,,,,,,,,,,,26.895351409912,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:58:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6118350028992,,,
"2022-03-08 10:58:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:58:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2279477119446,
"2022-03-08 10:58:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:58:20",,,,,,,,,,,,,,27.188329696655,,,,,,,,,,,,,,,,,1.6289254426956,,,
"2022-03-08 10:58:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:58:35",,,,,,,,,,,,,,,,,3.0116500854492,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6118350028992,,,
"2022-03-08 10:58:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:58:48",,,,,,,,,,,,,,,167.37815856934,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:58:50",,,,50.040588378906,,,,28.125858306885,,,,,,28.008666992188,167.37815856934,,,,,,,,,,,,,,28.243049621582,,,,,
"2022-03-08 10:58:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,1.6186711788177,,,
"2022-03-08 10:59:05",,,,,,,,,6.0621848106384,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:59:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:59:23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2414793968201,
"2022-03-08 10:59:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,6.2414793968201,
"2022-03-08 10:59:35",,,,,,,,28.946195602417,,,,,,29.180578231811,,,3.1577911376953,,,,,,,,0.49999997019768,0.49999997019768,,,29.180578231811,,,,,
"2022-03-08 10:59:39",,,,,,,,,,,,,,,173.00332641602,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:59:40",,,,,,,,,,,,,,,173.00332641602,,,,,,,,,,,,,,,,,,,
"2022-03-08 10:59:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 10:59:50",,,,,,,,27.89147567749,,,,,,28.008666992188,,,3.0441246032715,,,,,,,,,,,,28.360240936279,,,,,
"2022-03-08 10:59:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:00",5.8681907653809,-0.00050735473632812,0.02029749378562,50.040588378906,,0,0.02029749378562,27.89147567749,6.0621848106384,0,-0.12177276611328,0,0,28.008666992188,173.00332641602,-60,3.0441246032715,-0.00050735473632812,0,0,-60,6.1332259178162,-0.26031494140625,0,0.49999997019768,0.49999997019768,-0.010986328125,,28.360240936279,0.02029749378562,1.6186711788177,0,6.2414793968201,0
"2022-03-08 11:00:02",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:05",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:09",,,,,,,,,,,,,,,169.72196960449,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:00:10",,,,,,,,,,,,,,,169.72196960449,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:00:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:19",,,,,,,,28.887599945068,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:00:20",,,,,,,,28.887599945068,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:00:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:34",,,,,,,,,,,,,,28.594623565674,,,3.1090774536133,,,,,,,,,,,,28.82900428772,,,,,
"2022-03-08 11:00:35",,,,,,,,,,,,,,28.594623565674,,,3.1090774536133,,,,,,,,0.49999997019768,0.49999997019768,,,28.82900428772,,,,,
"2022-03-08 11:00:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:00:50",,,,,,,,27.89147567749,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:00:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:01:05",,,,,,,,,6.0588021278381,,,,,27.657093048096,,,3.003532409668,,,,,6.1399922370911,,,0.49999997019768,0.49999997019768,,,27.89147567749,,,,,
"2022-03-08 11:01:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:01:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:01:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:01:36",,,,,,,,,,,,,,28.418836593628,,,3.0847206115723,,,,,,,,,,,,28.418836593628,,,,,
"2022-03-08 11:01:40",,,,,,,,,,,,,,28.418836593628,,,3.0847206115723,,,,,,,,,,,,28.418836593628,,,,,
"2022-03-08 11:01:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:01:51",,,,,,,,28.243049621582,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:01:55",,,,,,,,28.243049621582,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:02:05",,,,,,,,,,,,,,28.008666992188,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:02:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:02:18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016914578154683,,,,
"2022-03-08 11:02:20",,,,,,,,,,,,,,,,,3.0360069274902,,,,,,,,,,,,,0.016914578154683,,,6.2516283988953,
"2022-03-08 11:02:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:02:35",,,,,,,,27.832880020142,,,,,,,,,,,,,,,-0.30091094970703,,0.49999997019768,0.49999997019768,,,27.832880020142,,,,,
"2022-03-08 11:02:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:02:46",,,,,,,,,,,,,,,165.73748779297,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:02:50",,,,,,,,,,,,,,27.598499298096,165.73748779297,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:02:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:03:05",,,,,,,,,,,,,,,,,,,,,,6.1433749198914,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:03:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:03:19",,,,,,,,28.184453964233,,,,,,28.418836593628,,,,,,,,,,,,,,,28.360240936279,,,,,
"2022-03-08 11:03:20",,,,,,,,28.184453964233,,,,,,28.418836593628,,,,,,,,,,,,,,,28.360240936279,,,,,
"2022-03-08 11:03:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:03:34",,,,,,,,,,,,,,27.364116668701,,,,,,,,,,,,,,,27.539903640747,,,,,
"2022-03-08 11:03:35",,,,,,,,,,,,,,27.364116668701,,,,,,,,,,,0.49999997019768,0.49999997019768,,,27.539903640747,,,,,
"2022-03-08 11:03:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:03:49",,,,,,,,27.42271232605,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:03:50",,,,,,,,27.42271232605,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:03:55",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:05",,,,,,,,,,,,,,,,,2.9629325866699,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:15",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:25",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:35",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:36",,,,,,,,27.832880020142,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:04:40",,,,,,,,27.832880020142,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-03-08 11:04:45",,,,,,,,,,,,,,,,,,,,,,,,,0.49999997019768,0.49999997019768,,,,,,,,
"2022-03-08 11:04:50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2380967140198,
