ts,"t1p_belastningil3 | powerlab/bornholm/nm/sec/ost/t1p_belastningil3 | 516132","t1s_reaktiveffekt | powerlab/bornholm/nm/sec/ost/t1s_reaktiveffekt | 516139","t1s_cosphi | powerlab/bornholm/nm/sec/ost/t1s_cosphi | 516136","t1s_frekvens | powerlab/bornholm/nm/sec/ost/t1s_frekvens | 516138","t1s_sptrinvisning | powerlab/bornholm/nm/sec/ost/t1s_sptrinvisning | 516143","t1s_cosphitrf1 | powerlab/bornholm/nm/sec/ost/t1s_cosphitrf1 | 516137","t1s_belastning | powerlab/bornholm/nm/sec/ost/t1s_belastning | 516135","t1s_spendingvl3 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl3 | 516142","t1s_10kvskinnespend | powerlab/bornholm/nm/sec/ost/t1s_10kvskinnespend | 516133","t1s_spendingvl2 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl2 | 516141","t1s_aktiveffekt | powerlab/bornholm/nm/sec/ost/t1s_aktiveffekt | 516134","t1s_spendingvl1 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl1 | 516140","t1p_belastningil2 | powerlab/bornholm/nm/sec/ost/t1p_belastningil2 | 516131","t1p_belastningil1 | powerlab/bornholm/nm/sec/ost/t1p_belastningil1 | 516130"
"2024-03-09 05:49:45",,,,,,0.854084193706512,,,,6.11631155014038,,,,
"2024-03-09 05:49:55",,,,,,0.854084193706512,,,,,,,,
"2024-03-09 05:50:00",,,,,,,,6.00467538833618,,,,,,
"2024-03-09 05:50:05",,,,,,0.854084193706512,,,,,,,,
"2024-03-09 05:50:07",,,,,,,94.2509231567383,,,,,,,
"2024-03-09 05:50:10",,,,,,,94.2509231567383,,,,,,,
"2024-03-09 05:50:12",,,,,,,,,,,1.5830020904541,,,15.7036037445068
"2024-03-09 05:50:13",,,-30.6820869445801,,,,,,,,,,,
"2024-03-09 05:50:15",,,-30.6820869445801,,,0.854084193706512,,,,,1.5830020904541,,15.5278177261353,15.7036037445068
"2024-03-09 05:50:21",,,,,,0.86001181602478,,,,,,,,
"2024-03-09 05:50:25",,,,,,0.86001181602478,,,,,,,,
"2024-03-09 05:50:27",15.410626411438,,,,,,,,,,,,,
"2024-03-09 05:50:30",15.410626411438,,,,,,,,,,,,,
"2024-03-09 05:50:35",,,,,,0.86001181602478,,,,,,,,
"2024-03-09 05:50:45",,,,,,0.86001181602478,,,,,,6.05203628540039,,
"2024-03-09 05:50:55",,,,,,0.86001181602478,,,,,,,,
"2024-03-09 05:50:58",,,,,,,,,,,1.5180492401123,,15.0590534210205,15.0004577636719
"2024-03-09 05:51:00",,,,,,,,,,,1.5180492401123,,15.0590534210205,15.0004577636719
"2024-03-09 05:51:05",,,-31.5610198974609,,,0.86001181602478,,,,,,,,
"2024-03-09 05:51:12",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:51:13",15.0004577636719,,,,,,,,,,,,,
"2024-03-09 05:51:15",15.0004577636719,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:51:19",,,,,,,91.2039566040039,,,,,,,
"2024-03-09 05:51:20",,,,,,,91.2039566040039,,,,,,,
"2024-03-09 05:51:25",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:51:35",,,,,5.14993762969971,0.852083206176758,,,,,,,,
"2024-03-09 05:51:45",,-0.694451332092285,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:51:55",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:52:05",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:52:15",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:52:25",,,,,5.13577699661255,0.852083206176758,,,,,,,,
"2024-03-09 05:52:28",,,,,,,,,,,,,15.4692220687866,
"2024-03-09 05:52:30",,,,,,,,,,,1.5383472442627,,15.4692220687866,
"2024-03-09 05:52:35",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:52:45",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:52:55",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:53:00",,,,,5.14993762969971,,,,,,,,,15.1176490783691
"2024-03-09 05:53:05",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:53:13",,,,,,,,6.01482439041138,,,,,,
"2024-03-09 05:53:15",,,,,,0.852083206176758,,6.01482439041138,,,,,,
"2024-03-09 05:53:25",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:53:35",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:53:40",,,,,5.12869691848755,,,,,,,,,
"2024-03-09 05:53:43",,,,,,,,,,,,,15.0590534210205,
"2024-03-09 05:53:45",,-0.67821216583252,,,,0.852083206176758,,,,6.10616254806519,,,15.0590534210205,
"2024-03-09 05:53:55",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:00",14.824670791626,,,,5.14993762969971,,,,,,1.52210807800293,,,
"2024-03-09 05:54:05",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:15",,,,,,0.852083206176758,,,,,,6.05541944503784,,
"2024-03-09 05:54:25",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:35",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:45",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:50",,,,,5.14285755157471,,,,,,,,,
"2024-03-09 05:54:55",,,,,,0.852083206176758,,,,,,,,
"2024-03-09 05:54:58",,,,,,,89.0945129394531,,,,,,,
"2024-03-09 05:55:00",,-0.698511123657227,,,,,89.0945129394531,6.00805854797363,,,1.48557090759277,,,
"2024-03-09 05:55:01",,,-32.08837890625,,,0.847229659557343,,,,,,,,
"2024-03-09 05:55:05",,,-32.08837890625,,,0.847229659557343,,,,,,,,
"2024-03-09 05:55:15",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:55:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:55:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:55:45",,,,,,0.847229659557343,,,,,1.51399040222168,,15.1762447357178,
"2024-03-09 05:55:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:56:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:56:08",,,,,,,90.9695739746094,,,,,,,
"2024-03-09 05:56:10",,,,,,,90.9695739746094,,,,,,,
"2024-03-09 05:56:15",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:56:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:56:30",,-0.710689544677734,,,,,,,,6.12646055221558,,,,
"2024-03-09 05:56:35",,,,,,0.847229659557343,,,10.5728321075439,,,,,
"2024-03-09 05:56:45",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:56:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:57:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:57:15",,,,,,0.847229659557343,,,,,1.5383472442627,,,
"2024-03-09 05:57:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:57:27",,,,,,,,,,6.0993971824646,,,15.410626411438,
"2024-03-09 05:57:30",,,,,,,,,,6.0993971824646,,,15.410626411438,
"2024-03-09 05:57:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:57:45",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:57:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:58:00",14.9418621063232,,,,,,,,,,,,,
"2024-03-09 05:58:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:58:10",,,,,,,,,10.5435352325439,,,,,
"2024-03-09 05:58:15",,,,,,0.847229659557343,,,,,1.52616882324219,,,
"2024-03-09 05:58:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:58:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:58:42",,,,,,,,,,6.11631155014038,,,,15.3520307540894
"2024-03-09 05:58:45",,,,,,0.847229659557343,,,,6.11631155014038,,,,15.3520307540894
"2024-03-09 05:58:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:59:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:59:15",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:59:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 05:59:30",,,,,,,,,,,,6.04865312576294,,
"2024-03-09 05:59:35",,,-31.4291820526123,,,0.847229659557343,,,,,,,,
"2024-03-09 05:59:42",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 05:59:44",,,,,,,,,,,1.57894325256348,,,
"2024-03-09 05:59:45",,,,,,0.853285312652588,94.0165405273438,,,,1.57894325256348,,,
"2024-03-09 05:59:55",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:00",15.1762447357178,-0.698511123657227,-31.4291820526123,49.952693939209,5.14285755157471,0.853285312652588,94.0165405273438,6.00805854797363,10.5435352325439,6.11631155014038,1.57894325256348,6.04865312576294,15.410626411438,15.3520307540894
"2024-03-09 06:00:02",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:05",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:12",,,,,,,,,,,1.54646682739258,,,
"2024-03-09 06:00:15",,,,,,0.853285312652588,,,,,1.54646682739258,,,
"2024-03-09 06:00:25",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:35",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:45",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:00:55",,,,,,0.853285312652588,91.672721862793,,,,,,,
"2024-03-09 06:01:05",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:01:15",,-0.686331748962402,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:01:25",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:01:28",,,,,,,,,,,1.5830020904541,,,15.7036037445068
"2024-03-09 06:01:30",,,,,,,,,,,1.5830020904541,,,15.7036037445068
"2024-03-09 06:01:35",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:01:40",,,-30.857873916626,,,,,,,,,,,
"2024-03-09 06:01:41",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:01:43",,,,,,,,,,,,,15.8207950592041,
"2024-03-09 06:01:45",,,,,,0.85844224691391,94.4853057861328,,,,,,15.8207950592041,
"2024-03-09 06:01:55",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:02:05",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:02:15",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:02:25",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:02:30",,,,,,,,,,,,6.05880212783813,,
"2024-03-09 06:02:35",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:02:43",,,,,,,,,,,,,15.410626411438,
"2024-03-09 06:02:45",,,,50.0405883789063,,0.85844224691391,,,,,,,15.410626411438,
"2024-03-09 06:02:50",,,-31.0336608886719,,,,,,,,,,,
"2024-03-09 06:02:55",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:03:05",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:03:12",,,,,,,92.6102447509766,,,,,,,
"2024-03-09 06:03:15",,,,,,0.85686457157135,92.6102447509766,,,,,,,
"2024-03-09 06:03:25",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:03:30",,,,,,,,6.01144123077393,,,,,,
"2024-03-09 06:03:35",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:03:43",,,,,,,,,,,,,15.9379863739014,
"2024-03-09 06:03:45",,-0.67821216583252,,,5.15701770782471,0.85686457157135,,,,,,,15.9379863739014,
"2024-03-09 06:03:55",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:04:05",,,,,5.13577699661255,0.85686457157135,,,,,,,,
"2024-03-09 06:04:10",,,,,,,,,10.5493946075439,,,,,
"2024-03-09 06:04:13",,,,,,,,,,6.10954618453979,,,,
"2024-03-09 06:04:15",,,,,,0.85686457157135,,,,6.10954618453979,,,,
"2024-03-09 06:04:21",,,,,,,94.2509231567383,,,,,,,
"2024-03-09 06:04:25",,,,,,0.85686457157135,94.2509231567383,,,,,,,
"2024-03-09 06:04:30",,,,49.952693939209,,,,,,,1.61141967773438,,,
"2024-03-09 06:04:35",,,,,5.14993762969971,0.85686457157135,,,,,,,,
"2024-03-09 06:04:45",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:04:55",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:04:58",,-0.653854370117188,,,,,,,,,,,,
"2024-03-09 06:05:00",,-0.653854370117188,,,,,,,,,,,,
"2024-03-09 06:05:05",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:05:15",,,,,,0.85686457157135,,,,,1.58706283569336,,,
"2024-03-09 06:05:25",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:05:27",,,,,,,,,,6.12984323501587,,,15.5278177261353,
"2024-03-09 06:05:30",,,,,5.12869691848755,,,,,6.12984323501587,,,15.5278177261353,
"2024-03-09 06:05:35",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:05:45",,-0.686331748962402,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:05:50",,,,,5.14993762969971,,,,,,,,,
"2024-03-09 06:05:55",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:06:00",,,,,,,,,,,1.56270408630371,,,
"2024-03-09 06:06:05",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:06:15",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:06:25",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:06:28",,,,,,,,,,6.11292886734009,,,,
"2024-03-09 06:06:30",,,,,5.13577699661255,,,,,6.11292886734009,,,,
"2024-03-09 06:06:31",,,-31.5170745849609,,,0.852484405040741,,,,,,,,
"2024-03-09 06:06:35",,,-31.5170745849609,,,0.852484405040741,,,,,,,,
"2024-03-09 06:06:45",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:06:55",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:07:00",,,,,,,,,,,1.58706283569336,,,
"2024-03-09 06:07:05",,,,,5.14993762969971,0.852484405040741,,,,,,,,
"2024-03-09 06:07:13",,,,,,,,,,,,,15.8793907165527,
"2024-03-09 06:07:15",,,,,,0.852484405040741,,,,,,6.05203628540039,15.8793907165527,
"2024-03-09 06:07:25",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:07:31",,,,,,,92.375862121582,,,,,,,
"2024-03-09 06:07:35",,,,,,0.852484405040741,92.375862121582,,,,,,,
"2024-03-09 06:07:45",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:07:55",,,,,5.12869691848755,0.852484405040741,,,,,,,,
"2024-03-09 06:07:57",,,,,,,,,,,,,15.5864133834839,
"2024-03-09 06:08:00",,,,,,,,,,,1.56270408630371,,15.5864133834839,
"2024-03-09 06:08:05",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:08:12",,-0.698511123657227,,,,,,,,,,,,
"2024-03-09 06:08:15",,-0.698511123657227,,49.9819946289063,5.14993762969971,0.852484405040741,,5.99790954589844,,,,,,
"2024-03-09 06:08:25",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:08:30",15.2348403930664,,,,,,,,,,,,,
"2024-03-09 06:08:35",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:08:45",,,,,,0.852484405040741,,,,,,,,15.5278177261353
"2024-03-09 06:08:55",,,,,5.12869691848755,0.852484405040741,,,,,,,,
"2024-03-09 06:09:00",,,,,,,,,,,,6.04527044296265,,
"2024-03-09 06:09:05",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:09:15",,,-31.8247013092041,,,0.852484405040741,,,,6.10954618453979,,,,
"2024-03-09 06:09:20",,,,,5.14993762969971,,,,,,,,,
"2024-03-09 06:09:22",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 06:09:25",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 06:09:35",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 06:09:43",,,,,,,,,,,,,15.99658203125,
"2024-03-09 06:09:45",,,,,,0.849665462970734,94.9540710449219,,,,1.60736083984375,,15.99658203125,
"2024-03-09 06:09:55",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 06:10:05",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 06:10:08",,,-31.5170745849609,,,,,,,,,,,
"2024-03-09 06:10:10",,,-31.5170745849609,,5.13577699661255,,,,,,,,,
"2024-03-09 06:10:12",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:10:15",15.410626411438,-0.682272911071777,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:10:25",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:10:30",,,,,,,,,,,1.59518051147461,,,
"2024-03-09 06:10:35",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:10:45",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:10:55",,,,,5.14993762969971,0.852484405040741,,,,,,,,
"2024-03-09 06:10:58",,,,,,,,,,6.0892481803894,,,,
"2024-03-09 06:11:00",,,,,,,,,,6.0892481803894,,,,
"2024-03-09 06:11:05",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 06:11:08",,,-30.857873916626,,,,,,,,,,,
"2024-03-09 06:11:10",,,-30.857873916626,,,,,,,,,,,
"2024-03-09 06:11:12",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:11:15",,,,,,0.85844224691391,,,,,,,,15.7621994018555
"2024-03-09 06:11:25",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:11:30",,,,,5.13577699661255,,,,,,,,,
"2024-03-09 06:11:35",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:11:43",,,,,,,,,,,1.64389801025391,,,
"2024-03-09 06:11:45",,-0.666032791137695,,,,0.85844224691391,,,,,1.64389801025391,,,
"2024-03-09 06:11:50",,,,,,,,,10.5259561538696,,,,,
"2024-03-09 06:11:55",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:11:58",15.5864133834839,,,,,,,,,,,,,
"2024-03-09 06:12:00",15.5864133834839,,,,,,,,,6.09601449966431,,,,
"2024-03-09 06:12:05",,,,,,0.85844224691391,94.0165405273438,,,,,,,
"2024-03-09 06:12:10",,,,,5.14993762969971,,,,,,,,,
"2024-03-09 06:12:15",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:12:25",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:12:27",,,,,,,,,,,1.60330009460449,,,
"2024-03-09 06:12:30",,,,,,,,,,,1.60330009460449,,,
"2024-03-09 06:12:35",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:12:45",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:12:55",,,,,5.13577699661255,0.85844224691391,,,,,,,,
"2024-03-09 06:12:58",,,,,,,,,,6.11969423294067,,,,
"2024-03-09 06:13:00",,,,,,,,,,6.11969423294067,,,,
"2024-03-09 06:13:05",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:13:15",,,,,,0.85844224691391,,,,,,,,
"2024-03-09 06:13:20",,,-31.4291820526123,,,,,,,,,,,
"2024-03-09 06:13:21",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:13:25",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:13:29",15.1762447357178,,,,,,,,,,,,,
"2024-03-09 06:13:30",15.1762447357178,,,,,,,,,,,,,
"2024-03-09 06:13:35",,,,,5.14285755157471,0.853285312652588,,,,,,,,
"2024-03-09 06:13:43",,,,,,,,,,,1.5505256652832,,,
"2024-03-09 06:13:45",,-0.694451332092285,,,,0.853285312652588,,,,,1.5505256652832,,,
"2024-03-09 06:13:55",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:13:59",,,,,,,91.4383392333984,,,,,,,
"2024-03-09 06:14:00",,,,,,,91.4383392333984,6.01482439041138,,,,,,15.4692220687866
"2024-03-09 06:14:05",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:14:15",,,,,,0.853285312652588,,,,,,,15.7621994018555,
"2024-03-09 06:14:20",,,,,,,,,10.5435352325439,,,,,
"2024-03-09 06:14:25",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:14:30",,,,,,,,,,,1.57488250732422,,,
"2024-03-09 06:14:35",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:14:43",,,,,,,,,,6.10277986526489,,,,
"2024-03-09 06:14:45",,,,,,0.853285312652588,,,,6.10277986526489,,,,
"2024-03-09 06:14:55",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:15:05",,,,,,0.853285312652588,,,,,,,,
"2024-03-09 06:15:12",,,,,,,,5.9877610206604,,,,,,
"2024-03-09 06:15:15",,,,,,0.853285312652588,,5.9877610206604,,,,,,15.8793907165527
"2024-03-09 06:15:19",,,,,,,93.7821578979492,,,,,,,
"2024-03-09 06:15:20",,,,,,,93.7821578979492,,,,,,,
"2024-03-09 06:15:22",,,-31.0336608886719,,,,,,,,,,,
"2024-03-09 06:15:25",,,-31.0336608886719,,,0.853285312652588,,,,,,,,
"2024-03-09 06:15:27",,,,,,,,,,,1.61953926086426,,,
"2024-03-09 06:15:30",,-0.686331748962402,,,,,,,,,1.61953926086426,,,
"2024-03-09 06:15:31",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:15:35",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:15:45",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:15:55",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:15:58",,,,,,,,6.00467538833618,,,1.55458641052246,,,
"2024-03-09 06:16:00",,,,,,,,6.00467538833618,,,1.55458641052246,,,
"2024-03-09 06:16:05",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:16:15",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:16:25",,,,,,0.85686457157135,,,,,,,,
"2024-03-09 06:16:30",,,-31.3852348327637,,,,,,,,,,,15.5278177261353
"2024-03-09 06:16:31",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:16:35",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:16:44",,,,,,,92.1414794921875,,,,,,,
"2024-03-09 06:16:45",,,,,,0.853685021400452,92.1414794921875,,,,,,,
"2024-03-09 06:16:55",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:16:58",,,,,,,,,,,,,15.410626411438,
"2024-03-09 06:17:00",,,,,,,,,,,,,15.410626411438,
"2024-03-09 06:17:05",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:17:15",14.9418621063232,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:17:25",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:17:35",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:17:40",,,,,,,,,10.5259561538696,,,,,
"2024-03-09 06:17:45",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:17:55",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:00",,-0.698511123657227,,,,,,,,,,,,
"2024-03-09 06:18:05",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:15",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:25",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:30",15.1176490783691,,,,,,,,,,,,,
"2024-03-09 06:18:35",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:45",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:18:55",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:19:00",,,,,,,,5.99790954589844,,,,,,
"2024-03-09 06:19:05",,,,,,0.853685021400452,,,,,,,,
"2024-03-09 06:19:11",,,-31.6928615570068,,,,,,,,,,,
"2024-03-09 06:19:15",,,-31.6928615570068,,,0.853685021400452,,,,,,,,
"2024-03-09 06:19:22",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:19:25",,,,,,0.850876569747925,92.6102447509766,,,,,,,
"2024-03-09 06:19:30",,,,,,,,,,,1.53428840637207,,15.4692220687866,
"2024-03-09 06:19:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:19:45",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:19:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:00",,-0.706629753112793,,,,,,,,,,,,
"2024-03-09 06:20:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:15",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:25",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:29",,,,,,,,5.97422933578491,,6.07571649551392,,,,
"2024-03-09 06:20:30",,,,,,,,5.97422933578491,,6.07571649551392,,,,
"2024-03-09 06:20:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:43",,,,,,,,,,,,6.01820707321167,,
"2024-03-09 06:20:45",,,,,,0.850876569747925,,,,,,6.01820707321167,,
"2024-03-09 06:20:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:20:58",,,,,,,,,,,,,,15.0590534210205
"2024-03-09 06:21:00",,,,49.952693939209,,,,,,,,,,15.0590534210205
"2024-03-09 06:21:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:21:15",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:21:25",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:21:30",,-0.694451332092285,,,,,,,,,1.55864524841309,,,
"2024-03-09 06:21:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:21:45",15.2934350967407,,,,,0.850876569747925,,,,,,,,15.2348403930664
"2024-03-09 06:21:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:22:00",,,,,,,,,,6.0892481803894,,,15.2348403930664,
"2024-03-09 06:22:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:22:15",,,,,,0.850876569747925,,,,,1.53428840637207,,,
"2024-03-09 06:22:25",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:22:29",,,,,,,,,10.5142374038696,,,,,
"2024-03-09 06:22:30",,,,,,,,,10.5142374038696,,,6.02835607528687,,
"2024-03-09 06:22:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:22:45",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:22:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:23:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:23:15",,,,,,0.850876569747925,,,,,1.54646682739258,,,
"2024-03-09 06:23:25",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:23:28",,,,,,,,,,,,,,15.4692220687866
"2024-03-09 06:23:30",,,,,,,,,,,,,15.410626411438,15.4692220687866
"2024-03-09 06:23:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:23:45",,,,,,0.850876569747925,,5.98099517822266,,,,,,
"2024-03-09 06:23:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:24:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:24:15",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:24:25",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:24:35",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:24:45",,,,,,0.850876569747925,,,,,,,,15.2934350967407
"2024-03-09 06:24:48",,,,,,,93.7821578979492,,,,,,,
"2024-03-09 06:24:50",,,,,,,93.7821578979492,,,,,,,
"2024-03-09 06:24:55",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:25:05",,,,,,0.850876569747925,,,,,,,,
"2024-03-09 06:25:12",,,,,,,,,,,,,15.7621994018555,
