ts,"t2s_cosphitrf2 | powerlab/bornholm/nm/sec/all/t2s_cosphitrf2 | 515623","t1s_belastning | powerlab/bornholm/nm/sec/all/t1s_belastning | 515613","t1s_cosphi | powerlab/bornholm/nm/sec/all/t1s_cosphi | 515614","t1s_sptrinvisning | powerlab/bornholm/nm/sec/all/t1s_sptrinvisning | 515618","t2s_sptrinvisning | powerlab/bornholm/nm/sec/all/t2s_sptrinvisning | 515626","lok_10kvskinnespend | powerlab/bornholm/nm/sec/all/lok_10kvskinnespend | 516443","t2s_belastning | powerlab/bornholm/nm/sec/all/t2s_belastning | 515621","t1s_cosphitrf1 | powerlab/bornholm/nm/sec/all/t1s_cosphitrf1 | 515615","t2s_cosphi | powerlab/bornholm/nm/sec/all/t2s_cosphi | 515622"
"2022-03-08 00:04:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:05:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:00",,,,,,,88.625747680664,,
"2022-03-08 00:06:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:06:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:07:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:08:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:09:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:09:14",,,,,,,89.797660827637,,
"2022-03-08 00:09:15",0.49999997019768,,,,,,89.797660827637,0.49999997019768,
"2022-03-08 00:09:21",,,,2.7675709724426,,,,,
"2022-03-08 00:09:25",0.49999997019768,,,2.7675709724426,,,,0.49999997019768,
"2022-03-08 00:09:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:09:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:09:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:10",,,,2.7641530036926,,,,,
"2022-03-08 00:10:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:10:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:11:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:11:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:11:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:11:32",,,,,,,91.203956604004,,
"2022-03-08 00:11:35",0.49999997019768,,,,,,91.203956604004,0.49999997019768,
"2022-03-08 00:11:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:11:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:10",,,,,,10.701743125916,,,
"2022-03-08 00:12:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:12:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:13:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:14:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:15:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:15:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:15:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:15:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:15:44",,,,,,,94.016540527344,,
"2022-03-08 00:15:45",0.49999997019768,,,,,,94.016540527344,0.49999997019768,
"2022-03-08 00:15:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:16:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:09",,,,,,,92.610244750977,,
"2022-03-08 00:17:10",,,,,,,92.610244750977,,
"2022-03-08 00:17:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:17:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:00",,,,,,10.713461875916,,,
"2022-03-08 00:18:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:18:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:19:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:20:05",0.49999997019768,,,2.7675709724426,,,,0.49999997019768,
"2022-03-08 00:20:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:20:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:20:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:20:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:20:50",,,,2.7641530036926,,,,,
"2022-03-08 00:20:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:21:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:21:15",0.49999997019768,,,,,10.690023422241,,0.49999997019768,
"2022-03-08 00:21:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:21:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:21:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:21:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:22:47",,,,,,10.704672813416,,,
"2022-03-08 00:22:50",,,,,,10.704672813416,,,
"2022-03-08 00:22:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:23:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:24:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:25:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:26:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:27:48",,,,,,,91.203956604004,,
"2022-03-08 00:27:50",,,,,,,91.203956604004,,
"2022-03-08 00:27:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:28:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:28:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:28:25",0.49999997019768,,,2.7675709724426,,,,0.49999997019768,
"2022-03-08 00:28:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:28:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:28:51",,,,,,,93.079010009766,,
"2022-03-08 00:28:55",0.49999997019768,,,,,,93.079010009766,0.49999997019768,
"2022-03-08 00:29:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:29:10",,,,2.7641530036926,,,,,
"2022-03-08 00:29:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:29:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:29:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:29:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:29:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:30:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:31:51",,,,,,,91.672721862793,,
"2022-03-08 00:31:55",0.49999997019768,,,,,,91.672721862793,0.49999997019768,
"2022-03-08 00:32:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:32:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:32:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:32:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:32:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:32:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:33:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:34:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:34:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:34:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:34:34",,,,,,,93.782157897949,,
"2022-03-08 00:34:35",0.49999997019768,,,,,,93.782157897949,0.49999997019768,
"2022-03-08 00:34:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:34:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:35:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:36:00",,,,2.7675709724426,,,,,
"2022-03-08 00:36:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:36:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:36:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:36:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:36:45",0.49999997019768,,,2.7641530036926,,,,0.49999997019768,
"2022-03-08 00:36:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:37:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:38:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:10",,,,,,,89.797660827637,,
"2022-03-08 00:39:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:39:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:40:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:41:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:42:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:43:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:44:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:45:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:46:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:47:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:47:15",0.49999997019768,,,,,,93.079010009766,0.49999997019768,
"2022-03-08 00:47:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:47:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:47:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:47:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:48:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:20",,,,2.7675709724426,,,,,
"2022-03-08 00:49:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:49:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:10",,,,2.7641530036926,,,,,
"2022-03-08 00:50:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:19",,,,,,,90.969573974609,,
"2022-03-08 00:50:20",,,,,,,90.969573974609,,
"2022-03-08 00:50:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:50:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:51:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:52:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:53:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:53:15",0.49999997019768,,,,,,90.032043457031,0.49999997019768,
"2022-03-08 00:53:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:53:35",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:53:45",0.49999997019768,,,,,10.707602500916,,0.49999997019768,
"2022-03-08 00:53:55",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:54:05",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:54:15",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:54:25",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:54:35",0.49999997019768,,,,,,87.922607421875,0.49999997019768,
"2022-03-08 00:54:45",0.49999997019768,,,,,,,0.49999997019768,
"2022-03-08 00:54:55",0.49999997019768,,,,,,,0.49999997019768,
